subject,classname,img,filepath,file_exists,label
p021,c4,img_87040.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_87040.jpg,True,4
p021,c4,img_28518.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_28518.jpg,True,4
p021,c4,img_56761.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_56761.jpg,True,4
p021,c4,img_39449.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_39449.jpg,True,4
p021,c4,img_86952.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_86952.jpg,True,4
p021,c4,img_66969.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_66969.jpg,True,4
p021,c4,img_61155.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_61155.jpg,True,4
p021,c4,img_16051.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_16051.jpg,True,4
p021,c4,img_75720.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_75720.jpg,True,4
p021,c4,img_89996.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_89996.jpg,True,4
p021,c4,img_86944.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_86944.jpg,True,4
p021,c4,img_94168.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_94168.jpg,True,4
p021,c4,img_75924.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_75924.jpg,True,4
p021,c4,img_88178.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_88178.jpg,True,4
p021,c4,img_70628.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_70628.jpg,True,4
p021,c4,img_28764.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_28764.jpg,True,4
p021,c4,img_99544.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_99544.jpg,True,4
p021,c4,img_48246.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_48246.jpg,True,4
p021,c4,img_37255.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_37255.jpg,True,4
p021,c4,img_44129.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_44129.jpg,True,4
p021,c4,img_1552.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_1552.jpg,True,4
p021,c4,img_10230.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_10230.jpg,True,4
p021,c4,img_19134.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_19134.jpg,True,4
p021,c4,img_11851.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_11851.jpg,True,4
p021,c4,img_22881.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_22881.jpg,True,4
p021,c4,img_51644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_51644.jpg,True,4
p021,c4,img_20306.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_20306.jpg,True,4
p021,c4,img_4460.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_4460.jpg,True,4
p021,c4,img_41982.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_41982.jpg,True,4
p021,c4,img_98560.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_98560.jpg,True,4
p021,c4,img_73704.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_73704.jpg,True,4
p021,c4,img_32943.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_32943.jpg,True,4
p021,c4,img_30512.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_30512.jpg,True,4
p021,c4,img_20193.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_20193.jpg,True,4
p021,c4,img_2308.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_2308.jpg,True,4
p021,c4,img_15561.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_15561.jpg,True,4
p021,c4,img_99931.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_99931.jpg,True,4
p021,c4,img_91022.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_91022.jpg,True,4
p021,c4,img_97839.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_97839.jpg,True,4
p021,c4,img_81356.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_81356.jpg,True,4
p021,c4,img_74543.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_74543.jpg,True,4
p021,c4,img_23259.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_23259.jpg,True,4
p021,c4,img_16418.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_16418.jpg,True,4
p021,c4,img_34566.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_34566.jpg,True,4
p021,c4,img_93192.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_93192.jpg,True,4
p021,c4,img_6192.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_6192.jpg,True,4
p021,c4,img_17020.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_17020.jpg,True,4
p021,c4,img_71613.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_71613.jpg,True,4
p021,c4,img_92643.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_92643.jpg,True,4
p021,c4,img_4266.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_4266.jpg,True,4
p021,c4,img_60776.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_60776.jpg,True,4
p021,c4,img_15088.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_15088.jpg,True,4
p021,c4,img_73384.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_73384.jpg,True,4
p021,c4,img_79905.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_79905.jpg,True,4
p021,c4,img_20705.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_20705.jpg,True,4
p021,c4,img_1106.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_1106.jpg,True,4
p021,c4,img_6018.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_6018.jpg,True,4
p021,c4,img_16123.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_16123.jpg,True,4
p021,c4,img_49619.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_49619.jpg,True,4
p021,c4,img_1578.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_1578.jpg,True,4
p021,c4,img_33576.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_33576.jpg,True,4
p021,c4,img_18793.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_18793.jpg,True,4
p021,c4,img_82855.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_82855.jpg,True,4
p021,c4,img_75719.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_75719.jpg,True,4
p021,c4,img_101588.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_101588.jpg,True,4
p021,c4,img_96238.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_96238.jpg,True,4
p021,c4,img_15720.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_15720.jpg,True,4
p021,c4,img_78507.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_78507.jpg,True,4
p021,c4,img_42570.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_42570.jpg,True,4
p021,c4,img_15625.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_15625.jpg,True,4
p021,c4,img_93682.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_93682.jpg,True,4
p021,c4,img_68346.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_68346.jpg,True,4
p021,c4,img_21533.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_21533.jpg,True,4
p021,c4,img_81718.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c4\img_81718.jpg,True,4
p021,c5,img_75836.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_75836.jpg,True,5
p021,c5,img_100690.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_100690.jpg,True,5
p021,c5,img_50563.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_50563.jpg,True,5
p021,c5,img_1404.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_1404.jpg,True,5
p021,c5,img_9759.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_9759.jpg,True,5
p021,c5,img_10274.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_10274.jpg,True,5
p021,c5,img_46237.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_46237.jpg,True,5
p021,c5,img_37663.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_37663.jpg,True,5
p021,c5,img_81921.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_81921.jpg,True,5
p021,c5,img_78992.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_78992.jpg,True,5
p021,c5,img_71102.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_71102.jpg,True,5
p021,c5,img_26852.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_26852.jpg,True,5
p021,c5,img_36251.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_36251.jpg,True,5
p021,c5,img_76937.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_76937.jpg,True,5
p021,c5,img_52826.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_52826.jpg,True,5
p021,c5,img_20143.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_20143.jpg,True,5
p021,c5,img_57081.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57081.jpg,True,5
p021,c5,img_26376.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_26376.jpg,True,5
p021,c5,img_51254.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_51254.jpg,True,5
p021,c5,img_45969.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_45969.jpg,True,5
p021,c5,img_96295.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96295.jpg,True,5
p021,c5,img_12896.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_12896.jpg,True,5
p021,c5,img_99642.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_99642.jpg,True,5
p021,c5,img_44006.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44006.jpg,True,5
p021,c5,img_44803.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44803.jpg,True,5
p021,c5,img_8553.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_8553.jpg,True,5
p021,c5,img_32664.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_32664.jpg,True,5
p021,c5,img_45828.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_45828.jpg,True,5
p021,c5,img_86048.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_86048.jpg,True,5
p021,c5,img_64113.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_64113.jpg,True,5
p021,c5,img_51890.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_51890.jpg,True,5
p021,c5,img_47151.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_47151.jpg,True,5
p021,c5,img_51479.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_51479.jpg,True,5
p021,c5,img_31196.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_31196.jpg,True,5
p021,c5,img_75798.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_75798.jpg,True,5
p021,c5,img_50512.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_50512.jpg,True,5
p021,c5,img_13202.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_13202.jpg,True,5
p021,c5,img_91813.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_91813.jpg,True,5
p021,c5,img_94547.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_94547.jpg,True,5
p021,c5,img_74402.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_74402.jpg,True,5
p021,c5,img_57045.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57045.jpg,True,5
p021,c5,img_22108.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_22108.jpg,True,5
p021,c5,img_68889.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_68889.jpg,True,5
p021,c5,img_101011.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_101011.jpg,True,5
p021,c5,img_99688.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_99688.jpg,True,5
p021,c5,img_65325.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_65325.jpg,True,5
p021,c5,img_41833.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_41833.jpg,True,5
p021,c5,img_34345.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_34345.jpg,True,5
p021,c5,img_10638.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_10638.jpg,True,5
p021,c5,img_44799.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44799.jpg,True,5
p021,c5,img_40155.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_40155.jpg,True,5
p021,c5,img_73374.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_73374.jpg,True,5
p021,c5,img_37720.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_37720.jpg,True,5
p021,c5,img_49323.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_49323.jpg,True,5
p021,c5,img_90498.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_90498.jpg,True,5
p021,c5,img_57896.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57896.jpg,True,5
p021,c5,img_10510.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_10510.jpg,True,5
p021,c5,img_87691.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_87691.jpg,True,5
p021,c5,img_87189.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_87189.jpg,True,5
p021,c5,img_61796.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_61796.jpg,True,5
p021,c5,img_55226.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_55226.jpg,True,5
p021,c5,img_47389.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_47389.jpg,True,5
p021,c5,img_92551.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_92551.jpg,True,5
p021,c5,img_72097.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_72097.jpg,True,5
p021,c5,img_80175.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_80175.jpg,True,5
p021,c5,img_74871.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_74871.jpg,True,5
p021,c5,img_31351.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_31351.jpg,True,5
p021,c5,img_35334.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_35334.jpg,True,5
p021,c5,img_49687.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_49687.jpg,True,5
p021,c5,img_77237.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_77237.jpg,True,5
p021,c5,img_57276.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57276.jpg,True,5
p021,c5,img_24997.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_24997.jpg,True,5
p021,c5,img_84464.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_84464.jpg,True,5
p021,c5,img_54197.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_54197.jpg,True,5
p021,c5,img_34684.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_34684.jpg,True,5
p021,c5,img_66494.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_66494.jpg,True,5
p021,c5,img_57173.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57173.jpg,True,5
p021,c5,img_33204.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_33204.jpg,True,5
p021,c5,img_21217.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_21217.jpg,True,5
p021,c5,img_37909.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_37909.jpg,True,5
p021,c5,img_77959.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_77959.jpg,True,5
p021,c5,img_76879.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_76879.jpg,True,5
p021,c5,img_15312.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_15312.jpg,True,5
p021,c5,img_11050.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_11050.jpg,True,5
p021,c5,img_40123.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_40123.jpg,True,5
p021,c5,img_28013.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_28013.jpg,True,5
p021,c5,img_35061.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_35061.jpg,True,5
p021,c5,img_44279.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_44279.jpg,True,5
p021,c5,img_53336.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_53336.jpg,True,5
p021,c5,img_17647.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_17647.jpg,True,5
p021,c5,img_98456.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_98456.jpg,True,5
p021,c5,img_26120.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_26120.jpg,True,5
p021,c5,img_11109.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_11109.jpg,True,5
p021,c5,img_13915.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_13915.jpg,True,5
p021,c5,img_80410.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_80410.jpg,True,5
p021,c5,img_55306.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_55306.jpg,True,5
p021,c5,img_11171.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_11171.jpg,True,5
p021,c5,img_7132.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_7132.jpg,True,5
p021,c5,img_96826.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96826.jpg,True,5
p021,c5,img_7136.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_7136.jpg,True,5
p021,c5,img_38070.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_38070.jpg,True,5
p021,c5,img_70461.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_70461.jpg,True,5
p021,c5,img_48644.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_48644.jpg,True,5
p021,c5,img_96396.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96396.jpg,True,5
p021,c5,img_13008.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_13008.jpg,True,5
p021,c5,img_58283.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_58283.jpg,True,5
p021,c5,img_24147.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_24147.jpg,True,5
p021,c5,img_96153.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_96153.jpg,True,5
p021,c5,img_36282.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_36282.jpg,True,5
p021,c5,img_30469.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_30469.jpg,True,5
p021,c5,img_4092.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_4092.jpg,True,5
p021,c5,img_30991.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_30991.jpg,True,5
p021,c5,img_57851.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_57851.jpg,True,5
p021,c5,img_42449.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_42449.jpg,True,5
p021,c5,img_80346.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_80346.jpg,True,5
p021,c5,img_8443.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_8443.jpg,True,5
p021,c5,img_64541.jpg,D:\MSC_PROJECT\state-farm-distracted-driver-detection\imgs\train\c5\img_64541.jpg,True,5
